onset	duration	trial_type	response_time	int_rating	unp_rating	level	perspective
1.54963839999982	1.01682820000133	warning_cue	n/a	n/a	n/a	n/a	neut
3.13287520000085	12.9991520000003	heat	n/a	0.0546875	0.017578125	46.5	neut
18.1496439000002	4.04892019999897	int_rating	3.54892019999897	0.0546875	n/a	46.5	neut
22.2171251	2.91465009999956	unp_rating	2.41465009999956	n/a	0.017578125	46.5	neut
30.6980752999989	1.01711960000102	warning_cue	n/a	n/a	n/a	n/a	neut
32.2811628999989	10.0361078999995	press	n/a	0	0	5	neut
46.5807789999999	1.06629700000121	int_rating	0.566297000001214	0	n/a	5	neut
44.330926300001	2.2329030999972	unp_rating	1.7329030999972	n/a	0	5	neut
56.8797377999981	1.01673260000098	warning_cue	n/a	n/a	n/a	n/a	neut
58.4629902999986	13.0024556000026	heat	n/a	0.068359375	0.01953125	47.5	neut
73.4791823000014	5.51603789999717	int_rating	5.01603789999717	0.068359375	n/a	47.5	neut
79.0133051999983	5.51495720000094	unp_rating	5.01495720000094	n/a	0.01953125	47.5	neut
88.0945623000007	1.0167451999987	warning_cue	n/a	n/a	n/a	n/a	neut
91.6776836999998	10.0523762000012	press	n/a	0	0	5	neut
107.744115900001	2.89927929999976	int_rating	2.39927929999976	0	n/a	5	neut
110.660357699999	1.79962180000075	unp_rating	1.29962180000075	n/a	0	5	neut
122.292553700001	1.01674749999802	warning_cue	n/a	n/a	n/a	n/a	neut
125.875674300001	10.0334313999992	press	n/a	0	0	4	neut
143.7585588	0.982889700000669	int_rating	0.482889700000669	0	n/a	4	neut
141.9255515	1.81595200000083	unp_rating	1.31595200000083	n/a	0	4	neut
154.4740064	1.01679589999912	warning_cue	n/a	n/a	n/a	n/a	neut
156.0572331	12.4930333000011	heat	n/a	0.025390625	0.01953125	46.5	neut
170.5567586	3.83305399999881	int_rating	3.33305399999881	0.025390625	n/a	46.5	neut
174.4077273	3.1650598999986	unp_rating	2.6650598999986	n/a	0.01953125	46.5	neut
185.105495399999	1.0167294999992	warning_cue	n/a	n/a	n/a	n/a	neut
188.68867	10.0404258000017	press	n/a	0	0.001953125	3	neut
206.804698399999	0.866301199999725	int_rating	0.366301199999725	0	n/a	3	neut
204.7383157	2.04946460000065	unp_rating	1.54946460000065	n/a	0.001953125	3	neut
219.2868686	1.01677259999997	warning_cue	n/a	n/a	n/a	n/a	neut
222.869997599999	12.4949774000015	heat	n/a	0.0234375	0.015625	47	neut
245.003604499998	3.31502240000191	int_rating	2.81502240000191	0.0234375	n/a	47	neut
241.3703842	3.61515009999857	unp_rating	3.11515009999857	n/a	0.015625	47	neut
